tick,liveCells,deadCells,emptyCells,avgFood,totalFood,maxHeight,avgAntibiotic,maxAntibiotic
802,208,0,9792,0.475922,4759.22,14,0,0
803,208,0,9792,0.475903,4759.03,14,0,0
804,208,0,9792,0.475883,4758.83,14,0,0
805,208,0,9792,0.475873,4758.73,14,0,0
806,209,0,9791,0.475869,4758.69,14,0,0
807,209,0,9791,0.475836,4758.36,14,0,0
808,211,0,9789,0.475809,4758.08,14,0,0
809,211,0,9789,0.47571,4757.1,14,0,0
810,211,0,9789,0.475641,4756.41,14,0,0
811,212,0,9788,0.475584,4755.84,14,0,0
812,212,0,9788,0.475519,4755.19,14,0,0
813,213,0,9787,0.475472,4754.72,14,0,0
814,213,0,9787,0.475409,4754.09,14,0,0
815,215,0,9785,0.475357,4753.57,14,0,0
816,217,0,9783,0.475256,4752.56,14,0,0
817,217,0,9783,0.475132,4751.32,14,0,0
818,218,0,9782,0.475044,4750.44,14,0,0
819,218,0,9782,0.474924,4749.24,14,0,0
820,219,0,9781,0.474861,4748.61,14,0,0
821,221,0,9779,0.474799,4747.99,14,0,0
822,222,0,9778,0.474698,4746.98,14,0,0
823,222,0,9778,0.474607,4746.07,14,0,0
824,223,0,9777,0.474543,4745.43,14,0,0
825,224,0,9776,0.474444,4744.44,14,0,0
826,224,0,9776,0.474346,4743.46,14,0,0
827,225,0,9775,0.474268,4742.68,14,0,0
828,225,0,9775,0.474171,4741.71,14,0,0
829,225,0,9775,0.474114,4741.14,14,0,0
830,226,0,9774,0.474069,4740.69,14,0,0
831,226,0,9774,0.473999,4739.99,14,0,0
832,226,0,9774,0.47394,4739.4,14,0,0
833,226,0,9774,0.473902,4739.02,14,0,0
834,226,0,9774,0.473883,4738.83,14,0,0
835,227,0,9773,0.473869,4738.69,14,0,0
836,228,0,9772,0.473842,4738.42,14,0,0
837,228,0,9772,0.473788,4737.88,14,0,0
838,228,0,9772,0.473745,4737.45,14,0,0
839,228,0,9772,0.473706,4737.06,14,0,0
840,228,0,9772,0.47367,4736.7,14,0,0
841,229,0,9771,0.473654,4736.54,14,0,0
842,229,0,9771,0.473607,4736.07,14,0,0
843,231,0,9769,0.473576,4735.76,14,0,0
844,231,0,9769,0.473501,4735.01,14,0,0
845,231,0,9769,0.473437,4734.37,14,0,0
846,231,0,9769,0.473396,4733.96,14,0,0
847,231,0,9769,0.473363,4733.63,14,0,0
848,231,0,9769,0.473332,4733.32,14,0,0
849,232,0,9768,0.47331,4733.1,14,0,0
850,233,0,9767,0.473272,4732.72,14,0,0
851,233,0,9767,0.473224,4732.24,14,0,0
852,234,0,9766,0.473186,4731.86,14,0,0
853,234,0,9766,0.473125,4731.25,14,0,0
854,236,0,9764,0.473072,4730.72,14,0,0
855,236,0,9764,0.472973,4729.73,14,0,0
856,236,0,9764,0.472898,4728.98,14,0,0
857,236,0,9764,0.472853,4728.53,14,0,0
858,236,0,9764,0.472804,4728.04,14,0,0
859,236,0,9764,0.472765,4727.65,14,0,0
860,236,0,9764,0.47274,4727.4,14,0,0
861,236,0,9764,0.47273,4727.3,14,0,0
862,236,0,9764,0.472717,4727.17,14,0,0
863,236,0,9764,0.472714,4727.14,14,0,0
864,238,0,9762,0.472708,4727.08,14,0,0
865,238,0,9762,0.47266,4726.6,14,0,0
866,238,0,9762,0.472621,4726.21,14,0,0
867,239,0,9761,0.472589,4725.89,14,0,0
868,239,0,9761,0.472518,4725.18,14,0,0
869,239,0,9761,0.472458,4724.58,14,0,0
870,239,0,9761,0.472414,4724.15,14,0,0
871,239,0,9761,0.47238,4723.8,14,0,0
872,241,0,9759,0.472373,4723.73,15,0,0
873,241,0,9759,0.472309,4723.09,15,0,0
874,241,0,9759,0.472256,4722.56,15,0,0
875,243,0,9757,0.472216,4722.16,15,0,0
876,243,0,9757,0.472123,4721.23,15,0,0
877,244,0,9756,0.472074,4720.74,15,0,0
878,244,0,9756,0.472021,4720.21,15,0,0
879,244,0,9756,0.471971,4719.71,15,0,0
880,244,0,9756,0.471928,4719.28,15,0,0
881,245,0,9755,0.471895,4718.95,15,0,0
882,245,0,9755,0.471826,4718.26,15,0,0
883,247,0,9753,0.471782,4717.82,15,0,0
884,247,0,9753,0.471701,4717.01,15,0,0
885,248,0,9752,0.471637,4716.37,15,0,0
886,249,0,9751,0.471553,4715.53,15,0,0
887,249,0,9751,0.471454,4714.54,15,0,0
888,250,0,9750,0.47138,4713.8,15,0,0
889,251,0,9749,0.471294,4712.94,15,0,0
890,251,0,9749,0.471201,4712.01,15,0,0
891,251,0,9749,0.471131,4711.31,15,0,0
892,251,0,9749,0.47109,4710.9,15,0,0
893,251,0,9749,0.47107,4710.7,15,0,0
894,252,0,9748,0.471051,4710.51,15,0,0
895,252,0,9748,0.471012,4710.12,15,0,0
896,252,0,9748,0.470984,4709.83,15,0,0
897,253,0,9747,0.470961,4709.61,15,0,0
898,253,0,9747,0.470907,4709.07,15,0,0
899,255,0,9745,0.470879,4708.79,15,0,0
900,256,0,9744,0.470792,4707.92,15,0,0
901,256,0,9744,0.4707,4707,15,0,0
902,257,0,9743,0.470638,4706.38,15,0,0
903,257,0,9743,0.470567,4705.67,15,0,0
904,257,0,9743,0.470498,4704.98,15,0,0
905,257,0,9743,0.470455,4704.55,15,0,0
906,258,0,9742,0.470417,4704.17,15,0,0
907,259,0,9741,0.470356,4703.56,15,0,0
908,259,0,9741,0.470298,4702.98,15,0,0
909,260,0,9740,0.470251,4702.51,15,0,0
910,260,0,9740,0.470199,4701.99,15,0,0
911,260,0,9740,0.470153,4701.53,15,0,0
912,260,0,9740,0.470111,4701.11,15,0,0
913,260,0,9740,0.470078,4700.78,15,0,0
914,261,0,9739,0.470059,4700.59,15,0,0
915,261,0,9739,0.470026,4700.26,15,0,0
916,261,0,9739,0.469998,4699.98,15,0,0
917,262,0,9738,0.469974,4699.74,15,0,0
918,262,0,9738,0.469914,4699.14,15,0,0
919,262,0,9738,0.469862,4698.62,15,0,0
920,262,0,9738,0.469826,4698.26,15,0,0
921,264,0,9736,0.469804,4698.04,15,0,0
922,265,0,9735,0.469723,4697.23,15,0,0
923,266,0,9734,0.46964,4696.4,15,0,0
924,267,0,9733,0.469569,4695.69,16,0,0
925,268,0,9732,0.469464,4694.64,16,0,0
926,268,0,9732,0.469346,4693.46,16,0,0
927,268,0,9732,0.469263,4692.63,16,0,0
928,269,0,9731,0.469207,4692.07,16,0,0
929,269,0,9731,0.469141,4691.41,16,0,0
930,270,0,9730,0.469105,4691.05,16,0,0
931,270,0,9730,0.469047,4690.47,16,0,0
932,271,0,9729,0.468997,4689.97,16,0,0
933,272,0,9728,0.468918,4689.18,16,0,0
934,273,0,9727,0.468847,4688.47,16,0,0
935,273,0,9727,0.468766,4687.66,16,0,0
936,273,0,9727,0.468703,4687.03,16,0,0
937,273,0,9727,0.46865,4686.5,16,0,0
938,273,0,9727,0.468611,4686.11,16,0,0
939,273,0,9727,0.46858,4685.8,16,0,0
940,274,0,9726,0.468563,4685.63,16,0,0
941,275,0,9725,0.468513,4685.13,16,0,0
942,275,0,9725,0.468465,4684.65,16,0,0
943,275,0,9725,0.468431,4684.31,16,0,0
944,275,0,9725,0.468398,4683.98,16,0,0
945,275,0,9725,0.468367,4683.67,16,0,0
946,275,0,9725,0.468353,4683.53,16,0,0
947,275,0,9725,0.468339,4683.39,16,0,0
948,277,0,9723,0.468324,4683.24,16,0,0
949,277,0,9723,0.468264,4682.64,16,0,0
950,277,0,9723,0.468216,4682.16,16,0,0
951,278,0,9722,0.468176,4681.76,16,0,0
952,278,0,9722,0.468106,4681.06,16,0,0
953,279,0,9721,0.468053,4680.53,16,0,0
954,279,0,9721,0.467984,4679.84,16,0,0
955,280,0,9720,0.46793,4679.3,16,0,0
956,280,0,9720,0.467853,4678.53,16,0,0
957,280,0,9720,0.467793,4677.93,16,0,0
958,280,0,9720,0.467747,4677.47,16,0,0
959,280,0,9720,0.467737,4677.37,16,0,0
960,280,0,9720,0.467732,4677.32,16,0,0
961,280,0,9720,0.467729,4677.29,16,0,0
962,280,0,9720,0.467724,4677.24,16,0,0
963,281,0,9719,0.467718,4677.18,16,0,0
964,283,0,9717,0.467678,4676.78,16,0,0
965,285,0,9715,0.467587,4675.87,16,0,0
966,285,0,9715,0.46746,4674.6,16,0,0
967,286,0,9714,0.467364,4673.64,16,0,0
968,286,0,9714,0.467271,4672.71,16,0,0
969,286,0,9714,0.467203,4672.03,16,0,0
970,286,0,9714,0.467168,4671.68,16,0,0
971,286,0,9714,0.467132,4671.32,16,0,0
972,286,0,9714,0.467106,4671.06,16,0,0
973,286,0,9714,0.467087,4670.87,16,0,0
974,286,0,9714,0.467066,4670.66,16,0,0
975,286,0,9714,0.467052,4670.52,16,0,0
976,286,0,9714,0.467043,4670.43,16,0,0
977,287,0,9713,0.467033,4670.33,16,0,0
978,287,0,9713,0.467001,4670.01,16,0,0
979,287,0,9713,0.466973,4669.73,16,0,0
980,287,0,9713,0.466954,4669.54,16,0,0
981,288,0,9712,0.466936,4669.36,16,0,0
982,289,0,9711,0.46689,4668.9,16,0,0
983,289,0,9711,0.466821,4668.21,16,0,0
984,289,0,9711,0.466763,4667.63,16,0,0
985,289,0,9711,0.466719,4667.19,16,0,0
986,289,0,9711,0.466684,4666.84,16,0,0
987,289,0,9711,0.46667,4666.7,16,0,0
988,290,0,9710,0.466667,4666.67,16,0,0
989,291,0,9709,0.466621,4666.21,16,0,0
990,291,0,9709,0.466542,4665.42,16,0,0
991,291,0,9709,0.466484,4664.84,16,0,0
992,294,0,9706,0.466449,4664.49,16,0,0
993,295,0,9705,0.466347,4663.47,16,0,0
994,295,0,9705,0.466245,4662.45,16,0,0
995,296,0,9704,0.466161,4661.61,16,0,0
996,297,0,9703,0.466069,4660.69,16,0,0
997,297,0,9703,0.465989,4659.89,16,0,0
998,298,0,9702,0.465917,4659.17,16,0,0
999,298,0,9702,0.465824,4658.24,16,0,0
1000,298,0,9702,0.465767,4657.67,16,0,0
1001,298,0,9702,0.465668,4656.68,16,0,0
1002,300,0,9700,0.46564,4656.4,16,0,0
1003,300,0,9700,0.465562,4655.62,16,0,0
1004,300,0,9700,0.465505,4655.05,16,0,0
1005,300,0,9700,0.465464,4654.64,16,0,0
1006,301,0,9699,0.465425,4654.25,16,0,0
1007,302,0,9698,0.465394,4653.94,16,0,0
1008,302,0,9698,0.465346,4653.46,16,0,0
1009,302,0,9698,0.465318,4653.18,16,0,0
1010,302,0,9698,0.465294,4652.94,16,0,0
1011,305,0,9695,0.465273,4652.73,16,0,0
1012,305,0,9695,0.465161,4651.61,16,0,0
1013,306,0,9694,0.465072,4650.72,16,0,0
1014,306,0,9694,0.464991,4649.91,16,0,0
1015,306,0,9694,0.464921,4649.21,16,0,0
1016,307,0,9693,0.46488,4648.8,17,0,0
1017,307,0,9693,0.464814,4648.14,17,0,0
1018,307,0,9693,0.464761,4647.61,17,0,0
1019,308,0,9692,0.464718,4647.18,17,0,0
1020,309,0,9691,0.464669,4646.69,17,0,0
1021,309,0,9691,0.464616,4646.16,17,0,0
1022,310,0,9690,0.464568,4645.68,17,0,0
1023,312,0,9688,0.464515,4645.15,17,0,0
1024,312,0,9688,0.464441,4644.41,17,0,0
1025,312,0,9688,0.464389,4643.89,17,0,0
1026,312,0,9688,0.464341,4643.41,17,0,0
1027,314,0,9686,0.464303,4643.03,17,0,0
1028,314,0,9686,0.464209,4642.09,17,0,0
1029,315,0,9685,0.46414,4641.4,17,0,0
1030,315,0,9685,0.464048,4640.48,17,0,0
1031,316,0,9684,0.463974,4639.74,17,0,0
1032,316,0,9684,0.463878,4638.78,17,0,0
1033,316,0,9684,0.463801,4638.01,17,0,0
1034,317,0,9683,0.463756,4637.56,17,0,0
1035,318,0,9682,0.463709,4637.09,17,0,0
1036,319,0,9681,0.463649,4636.49,17,0,0
1037,320,0,9680,0.463569,4635.69,17,0,0
1038,320,0,9680,0.463489,4634.89,17,0,0
1039,320,0,9680,0.463422,4634.22,17,0,0
1040,320,0,9680,0.463371,4633.71,17,0,0
1041,320,0,9680,0.463331,4633.31,17,0,0
1042,321,0,9679,0.463299,4632.99,17,0,0
1043,323,0,9677,0.463241,4632.41,17,0,0
1044,324,0,9676,0.463155,4631.55,17,0,0
1045,324,0,9676,0.463051,4630.51,17,0,0
1046,325,0,9675,0.462963,4629.63,17,0,0
1047,325,0,9675,0.462876,4628.76,17,0,0
1048,325,0,9675,0.462815,4628.15,17,0,0
1049,326,0,9674,0.462792,4627.92,17,0,0
1050,326,0,9674,0.462742,4627.42,17,0,0
1051,327,0,9673,0.462698,4626.98,17,0,0
1052,327,0,9673,0.462652,4626.52,17,0,0
1053,327,0,9673,0.462612,4626.12,17,0,0
1054,327,0,9673,0.462575,4625.75,17,0,0
1055,327,0,9673,0.46255,4625.5,17,0,0
1056,328,0,9672,0.462519,4625.19,17,0,0
1057,328,0,9672,0.462468,4624.68,17,0,0
1058,329,0,9671,0.462439,4624.39,17,0,0
1059,331,0,9669,0.462381,4623.81,17,0,0
1060,331,0,9669,0.462278,4622.78,17,0,0
1061,331,0,9669,0.462197,4621.97,17,0,0
1062,331,0,9669,0.462126,4621.26,17,0,0
1063,331,0,9669,0.462069,4620.69,17,0,0
1064,331,0,9669,0.462048,4620.48,17,0,0
1065,332,0,9668,0.462022,4620.22,17,0,0
1066,332,0,9668,0.461966,4619.66,17,0,0
1067,332,0,9668,0.461921,4619.21,17,0,0
1068,333,0,9667,0.461881,4618.81,17,0,0
1069,333,0,9667,0.461825,4618.25,17,0,0
1070,334,0,9666,0.461788,4617.88,17,0,0
1071,337,0,9663,0.461732,4617.32,17,0,0
1072,338,0,9662,0.461613,4616.13,17,0,0
1073,340,0,9660,0.461488,4614.88,17,0,0
1074,340,0,9660,0.46133,4613.3,17,0,0
1075,340,0,9660,0.461205,4612.05,17,0,0
1076,340,0,9660,0.461118,4611.18,17,0,0
1077,340,0,9660,0.461055,4610.55,17,0,0
1078,341,0,9659,0.461013,4610.12,17,0,0
1079,341,0,9659,0.460952,4609.52,17,0,0
1080,341,0,9659,0.4609,4609,17,0,0
1081,343,0,9657,0.460864,4608.64,17,0,0
1082,345,0,9655,0.460796,4607.96,17,0,0
1083,346,0,9654,0.460698,4606.98,17,0,0
1084,346,0,9654,0.460604,4606.04,17,0,0
1085,346,0,9654,0.460522,4605.22,17,0,0
1086,347,0,9653,0.460446,4604.46,17,0,0
1087,348,0,9652,0.460368,4603.68,17,0,0
1088,349,0,9651,0.460301,4603.01,17,0,0
1089,350,0,9650,0.460222,4602.22,17,0,0
1090,351,0,9649,0.460129,4601.29,17,0,0
1091,353,0,9647,0.460044,4600.44,18,0,0
1092,353,0,9647,0.459907,4599.07,18,0,0
1093,353,0,9647,0.459805,4598.05,18,0,0
1094,353,0,9647,0.459712,4597.12,18,0,0
1095,353,0,9647,0.459659,4596.59,18,0,0
1096,353,0,9647,0.459626,4596.26,18,0,0
1097,353,0,9647,0.459607,4596.07,18,0,0
1098,354,0,9646,0.459595,4595.95,18,0,0
1099,354,0,9646,0.459557,4595.57,18,0,0
1100,355,0,9645,0.459523,4595.23,18,0,0
1101,355,0,9645,0.45947,4594.7,18,0,0
1102,357,0,9643,0.459425,4594.25,18,0,0
1103,358,0,9642,0.459338,4593.38,18,0,0
1104,360,0,9640,0.459258,4592.58,18,0,0
1105,360,0,9640,0.459168,4591.68,18,0,0
1106,361,0,9639,0.459097,4590.97,18,0,0
1107,362,0,9638,0.458994,4589.94,18,0,0
1108,363,0,9637,0.458883,4588.83,18,0,0
1109,363,0,9637,0.458775,4587.75,18,0,0
1110,365,0,9635,0.458708,4587.08,18,0,0
1111,365,0,9635,0.458606,4586.06,18,0,0
1112,368,0,9632,0.458516,4585.16,18,0,0
1113,370,0,9630,0.458383,4583.83,18,0,0
1114,370,0,9630,0.458244,4582.44,18,0,0
1115,372,0,9628,0.458131,4581.31,18,0,0
1116,372,0,9628,0.457979,4579.79,18,0,0
1117,372,0,9628,0.457878,4578.78,18,0,0
1118,373,0,9627,0.457782,4577.82,18,0,0
1119,374,0,9626,0.457679,4576.79,18,0,0
1120,375,0,9625,0.457591,4575.91,18,0,0
1121,376,0,9624,0.457506,4575.06,18,0,0
1122,376,0,9624,0.457417,4574.17,18,0,0
1123,376,0,9624,0.457349,4573.49,18,0,0
1124,376,0,9624,0.457291,4572.91,18,0,0
1125,376,0,9624,0.45724,4572.4,18,0,0
1126,378,0,9622,0.457189,4571.89,18,0,0
1127,379,0,9621,0.457105,4571.05,18,0,0
1128,380,0,9620,0.457019,4570.19,19,0,0
1129,382,0,9618,0.45693,4569.3,19,0,0
1130,383,0,9617,0.456806,4568.06,19,0,0
1131,384,0,9616,0.456672,4566.72,19,0,0
1132,385,0,9615,0.456545,4565.45,19,0,0
1133,385,0,9615,0.456417,4564.17,19,0,0
1134,387,0,9613,0.456321,4563.21,19,0,0
1135,387,0,9613,0.456213,4562.13,19,0,0
1136,387,0,9613,0.456124,4561.24,19,0,0
1137,388,0,9612,0.456059,4560.59,19,0,0
1138,389,0,9611,0.455975,4559.75,19,0,0
1139,389,0,9611,0.455898,4558.98,19,0,0
1140,390,0,9610,0.455835,4558.35,19,0,0
1141,391,0,9609,0.455773,4557.73,19,0,0
1142,391,0,9609,0.455698,4556.98,19,0,0
1143,391,0,9609,0.455642,4556.42,19,0,0
1144,391,0,9609,0.4556,4556,19,0,0
1145,391,0,9609,0.455558,4555.58,19,0,0
1146,391,0,9609,0.455523,4555.23,19,0,0
1147,391,0,9609,0.455497,4554.97,19,0,0
1148,392,0,9608,0.455476,4554.76,19,0,0
1149,393,0,9607,0.455444,4554.44,19,0,0
1150,394,0,9606,0.455397,4553.97,19,0,0
1151,394,0,9606,0.455336,4553.36,19,0,0
1152,395,0,9605,0.455285,4552.85,19,0,0
1153,395,0,9605,0.455221,4552.21,19,0,0
1154,395,0,9605,0.455167,4551.67,19,0,0
1155,395,0,9605,0.455119,4551.19,19,0,0
1156,396,0,9604,0.455076,4550.76,19,0,0
1157,396,0,9604,0.455028,4550.28,19,0,0
1158,396,0,9604,0.454983,4549.83,19,0,0
1159,397,0,9603,0.45495,4549.5,19,0,0
1160,397,0,9603,0.45489,4548.9,19,0,0
1161,398,0,9602,0.454844,4548.44,19,0,0
1162,399,0,9601,0.454783,4547.83,19,0,0
1163,399,0,9601,0.454694,4546.94,19,0,0
1164,400,0,9600,0.454633,4546.33,19,0,0
1165,400,0,9600,0.454571,4545.71,19,0,0
1166,400,0,9600,0.454519,4545.19,19,0,0
1167,400,0,9600,0.454471,4544.71,19,0,0
1168,403,0,9597,0.45444,4544.4,19,0,0
1169,403,0,9597,0.454365,4543.65,19,0,0
1170,404,0,9596,0.454309,4543.09,19,0,0
1171,404,0,9596,0.454242,4542.42,19,0,0
1172,404,0,9596,0.45419,4541.9,19,0,0
1173,404,0,9596,0.454146,4541.46,19,0,0
1174,404,0,9596,0.454103,4541.03,19,0,0
1175,404,0,9596,0.454062,4540.62,19,0,0
1176,404,0,9596,0.454028,4540.28,19,0,0
1177,404,0,9596,0.454005,4540.05,19,0,0
1178,405,0,9595,0.453985,4539.85,20,0,0
1179,407,0,9593,0.453935,4539.35,20,0,0
1180,409,0,9591,0.453846,4538.46,20,0,0
1181,409,0,9591,0.453712,4537.12,20,0,0
1182,410,0,9590,0.453615,4536.15,20,0,0
